Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-28 00:00:00+05:30,3784.923464839766,3843.3027470737984,3765.609557282311,3816.05908203125,248628,0.0,0.0
2020-09-29 00:00:00+05:30,3853.0323453714973,3967.84492535984,3836.734796940949,3952.37451171875,772188,0.0,0.0
2020-09-30 00:00:00+05:30,3977.282971130104,3991.8780285697285,3914.428089315323,3940.16357421875,548775,0.0,0.0
2020-10-01 00:00:00+05:30,3977.5746470052163,4008.7102606804037,3952.3743547052136,3987.061279296875,406483,0.0,0.0
2020-10-05 00:00:00+05:30,4002.9696107414006,4002.9696107414006,3922.1629182112492,3937.827880859375,312598,0.0,0.0
2020-10-06 00:00:00+05:30,3945.6603825386155,4035.953704832864,3945.6603825386155,4024.375244140625,351025,0.0,0.0
2020-10-07 00:00:00+05:30,4011.3862551615543,4170.178085933792,4002.9700040257326,4099.5390625,1037715,0.0,0.0
2020-10-08 00:00:00+05:30,4110.874405995635,4242.227789382478,4100.171537719671,4228.60595703125,801790,0.0,0.0
2020-10-09 00:00:00+05:30,4222.768020205791,4256.774141649471,4160.010292716557,4182.2431640625,405756,0.0,0.0
2020-10-12 00:00:00+05:30,4183.848392990738,4243.200660891304,4131.696141259749,4189.97802734375,488896,0.0,0.0
2020-10-13 00:00:00+05:30,4327.850254549085,4402.770324153464,4222.232606201951,4264.36279296875,2369441,0.0,0.0
2020-10-14 00:00:00+05:30,4263.487093995264,4338.55301492248,4198.442758329334,4322.83935546875,817554,0.0,0.0
2020-10-15 00:00:00+05:30,4338.5528313585455,4352.174661284318,4248.356667456204,4264.8974609375,545465,0.0,0.0
2020-10-16 00:00:00+05:30,4265.530148957482,4374.553244290631,4261.686657026905,4361.02880859375,669844,0.0,0.0
2020-10-19 00:00:00+05:30,4378.4461352117005,4426.122548684006,4344.245700973909,4392.65185546875,636376,0.0,0.0
2020-10-20 00:00:00+05:30,4421.743509416579,4460.663025397802,4363.850729394512,4421.59765625,871380,0.0,0.0
2020-10-21 00:00:00+05:30,4422.5713327576705,4532.17834168759,4320.066946563525,4504.05908203125,2032618,0.0,0.0
2020-10-22 00:00:00+05:30,4548.7186789661355,4607.6329094666235,4406.273337706278,4489.9013671875,1812783,0.0,0.0
2020-10-23 00:00:00+05:30,4495.204204342875,4516.60993864927,4367.1588986553625,4382.87255859375,886850,0.0,0.0
2020-10-26 00:00:00+05:30,4388.176324901354,4421.647020476467,4338.894572723214,4364.24072265625,727534,0.0,0.0
2020-10-27 00:00:00+05:30,4373.581211562267,4502.988620046756,4363.851331225087,4443.587890625,1088244,0.0,0.0
2020-10-28 00:00:00+05:30,4469.8095983913,4469.8095983913,4332.715680522698,4348.5751953125,509919,0.0,0.0
2020-10-29 00:00:00+05:30,4328.920626772103,4490.679867608241,4320.066341729037,4453.1708984375,927412,0.0,0.0
2020-10-30 00:00:00+05:30,4427.095433926146,4544.826982828358,4417.414013215236,4450.49560546875,934842,0.0,0.0
2020-11-02 00:00:00+05:30,4428.06783448737,4465.576327162054,4397.905210257726,4427.873046875,489146,0.0,0.0
2020-11-03 00:00:00+05:30,4441.787474543159,4463.095816056662,4393.08914161505,4426.6572265625,582702,0.0,0.0
2020-11-04 00:00:00+05:30,4427.09526645409,4486.447532663694,4379.467315254095,4409.1923828125,495599,0.0,0.0
2020-11-05 00:00:00+05:30,4446.555586442405,4508.972677610093,4422.230884109569,4493.16162109375,584030,0.0,0.0
2020-11-06 00:00:00+05:30,4463.679619743649,4493.112505266131,4417.365298250247,4432.93310546875,426088,0.0,0.0
2020-11-09 00:00:00+05:30,4470.880099703226,4524.29704874878,4456.2852789207345,4500.31298828125,447725,0.0,0.0
2020-11-10 00:00:00+05:30,4516.610398610003,4655.747685770975,4505.4210363557995,4592.0654296875,1235506,0.0,0.0
2020-11-11 00:00:00+05:30,4603.595511948315,4724.7814572409025,4596.73613631122,4693.49951171875,811311,0.0,0.0
2020-11-12 00:00:00+05:30,4720.937799835624,4735.046125906856,4655.0178625028,4715.197265625,668501,0.0,0.0
2020-11-13 00:00:00+05:30,4694.6666154443465,4789.046441703021,4685.277377231807,4767.3974609375,428529,0.0,0.0
2020-11-14 00:00:00+05:30,4791.965636370256,4805.587467620852,4751.100142618469,4775.61962890625,47328,0.0,0.0
2020-11-17 00:00:00+05:30,4777.370329272686,4844.506490722751,4763.748499413253,4776.44580078125,708971,0.0,0.0
2020-11-18 00:00:00+05:30,4772.019227182823,4806.560298151318,4728.721264982876,4794.39794921875,437973,0.0,0.0
2020-11-19 00:00:00+05:30,4762.7761159955135,4781.262887436558,4632.395727937617,4648.9365234375,540260,0.0,0.0
2020-11-20 00:00:00+05:30,4678.028937229663,4740.349104045072,4640.228258192743,4731.20263671875,445562,0.0,0.0
2020-11-23 00:00:00+05:30,4742.343490755062,4782.23599857635,4731.981263619842,4757.4248046875,438597,0.0,0.0
2020-11-24 00:00:00+05:30,4767.640827733476,4780.435523916082,4711.207528139896,4741.56494140625,372131,0.0,0.0
2020-11-25 00:00:00+05:30,4766.668154248589,4795.8577938949375,4671.363790766548,4689.65625,481744,0.0,0.0
2020-11-26 00:00:00+05:30,4691.748115089797,4742.246097046377,4662.120440585122,4703.56982421875,486664,0.0,0.0
2020-11-27 00:00:00+05:30,4703.618487629181,4741.808264258304,4641.152471870444,4672.2880859375,920840,0.0,0.0
2020-12-01 00:00:00+05:30,4684.9370708335455,4803.836390684559,4675.20719114334,4777.857421875,752883,0.0,0.0
2020-12-02 00:00:00+05:30,4777.857058242863,4862.26375813138,4741.175224565852,4799.8466796875,696234,0.0,0.0
2020-12-03 00:00:00+05:30,4826.0201031981205,4826.0201031981205,4710.429327859837,4761.31640625,740259,0.0,0.0
2020-12-04 00:00:00+05:30,4855.210203864187,5058.564699376735,4826.117957180035,4953.87109375,2996248,0.0,0.0
2020-12-07 00:00:00+05:30,4981.697814693958,5036.185134542174,4900.9398227760685,4919.9130859375,910850,0.0,0.0
2020-12-08 00:00:00+05:30,4928.038336211095,5095.538124352421,4928.038336211095,5076.80810546875,1652861,0.0,0.0
2020-12-09 00:00:00+05:30,5076.808775120889,5116.944535165685,4978.147874538234,5005.8291015625,1625022,0.0,0.0
2020-12-10 00:00:00+05:30,4961.265272670511,4980.725030555079,4816.290076430482,4830.20361328125,1333296,0.0,0.0
2020-12-11 00:00:00+05:30,4869.804300964294,4902.545247849534,4822.1278952205885,4879.5341796875,974421,0.0,0.0
2020-12-14 00:00:00+05:30,4879.534710192627,4942.778928769401,4860.756232251931,4936.69775390625,919851,0.0,0.0
2020-12-15 00:00:00+05:30,4933.049120514289,5088.727199268191,4931.103144529865,5017.55322265625,1629308,0.0,0.0
2020-12-16 00:00:00+05:30,5020.618131784177,5083.8623524364975,4956.644170124331,4974.8876953125,630475,0.0,0.0
2020-12-17 00:00:00+05:30,5014.488418462622,5078.024344481594,4988.120348787154,5032.09912109375,834935,0.0,0.0
2020-12-18 00:00:00+05:30,5001.158450463974,5073.159564342249,4976.833749829421,5013.32080078125,549221,0.0,0.0
2020-12-21 00:00:00+05:30,5015.752713732551,5049.807290838397,4734.0242523121715,4872.57763671875,597997,0.0,0.0
2020-12-22 00:00:00+05:30,4903.810667317957,4953.578904507849,4759.0787139264385,4885.6640625,576026,0.0,0.0
2020-12-23 00:00:00+05:30,4864.551396581098,4937.91460425451,4845.723981840103,4897.9736328125,449498,0.0,0.0
2020-12-24 00:00:00+05:30,4961.265553278625,4985.93089281073,4876.274960892378,4908.48095703125,431767,0.0,0.0
2020-12-28 00:00:00+05:30,4918.84329351675,5020.617930300501,4918.84329351675,5003.25,410405,0.0,0.0
2020-12-29 00:00:00+05:30,5020.61767589984,5033.023271901337,4944.335517858008,5007.7255859375,401258,0.0,0.0
2020-12-30 00:00:00+05:30,5017.747036610605,5254.1346358665205,4981.746484475964,5210.10693359375,1002535,0.0,0.0
2020-12-31 00:00:00+05:30,5228.837759395524,5233.702699625702,5119.0848978394315,5145.306640625,728164,0.0,0.0
2021-01-01 00:00:00+05:30,5173.27984766664,5204.51285775961,5136.69540352662,5147.884765625,355623,0.0,0.0
2021-01-04 00:00:00+05:30,5163.598264789592,5241.339902060554,5149.10036517789,5183.30126953125,453783,0.0,0.0
2021-01-05 00:00:00+05:30,5191.86410035929,5227.767263456232,5103.370649466556,5196.923828125,530958,0.0,0.0
2021-01-06 00:00:00+05:30,5215.215135100837,5320.784322070695,5156.835861200455,5301.1787109375,701452,0.0,0.0
2021-01-07 00:00:00+05:30,5327.109158370121,5368.655934902251,5239.540240698283,5252.140625,742403,0.0,0.0
2021-01-08 00:00:00+05:30,5272.621891957879,5461.673267451227,5271.21086934258,5440.70556640625,802681,0.0,0.0
2021-01-11 00:00:00+05:30,5400.083079093451,5542.869059608219,5356.250162334994,5471.79248046875,714576,0.0,0.0
2021-01-12 00:00:00+05:30,5472.863066968057,5542.091547727035,5401.056737952207,5486.6796875,591436,0.0,0.0
2021-01-13 00:00:00+05:30,5497.382075422787,5520.733786893609,5448.73267652524,5498.11181640625,423240,0.0,0.0
2021-01-14 00:00:00+05:30,5492.517666284458,5520.734320371658,5409.8136801668,5431.56005859375,464204,0.0,0.0
2021-01-15 00:00:00+05:30,5436.083761112098,5503.949671679052,5279.189451736883,5304.9736328125,589866,0.0,0.0
2021-01-18 00:00:00+05:30,5293.054533744894,5314.265481361792,5182.571940269339,5240.51318359375,461596,0.0,0.0
2021-01-19 00:00:00+05:30,5254.232353535884,5385.488333715028,5248.053785000077,5341.80126953125,483417,0.0,0.0
2021-01-20 00:00:00+05:30,5365.055721594396,5404.218487788479,5316.30892877918,5397.26171875,321063,0.0,0.0
2021-01-21 00:00:00+05:30,5447.759741886408,5494.463165285327,5362.525899165023,5393.71044921875,481346,0.0,0.0
2021-01-22 00:00:00+05:30,5427.326726050636,5443.867521020673,5320.3465120753735,5385.29345703125,680688,0.0,0.0
2021-01-25 00:00:00+05:30,5589.815524295231,5674.270684564679,5182.7659384868175,5223.38818359375,3236487,0.0,0.0
2021-01-27 00:00:00+05:30,5234.675158388647,5370.796077247351,5186.366401805887,5258.85400390625,1212604,0.0,0.0
2021-01-28 00:00:00+05:30,5205.486102502732,5322.196209921743,5195.756221937306,5296.6552734375,576548,0.0,0.0
2021-01-29 00:00:00+05:30,5340.731402921007,5360.872445579427,5145.160805000234,5183.3505859375,745559,0.0,0.0
2021-02-01 00:00:00+05:30,5238.567246108664,5636.762574019134,5117.916737468717,5588.98876953125,1455212,0.0,0.0
2021-02-02 00:00:00+05:30,5628.735719474397,6031.552761455798,5628.735719474397,5958.140625,2251712,0.0,0.0
2021-02-03 00:00:00+05:30,5988.740602633907,6069.498599387541,5876.846992674054,5910.60986328125,952770,0.0,0.0
2021-02-04 00:00:00+05:30,5928.415425180145,6042.255012369718,5878.355006417768,6015.78955078125,683257,0.0,0.0
2021-02-05 00:00:00+05:30,6013.065762192176,6226.150131434909,5954.686482947592,6180.51708984375,1174059,0.0,0.0
2021-02-08 00:00:00+05:30,6207.51745016736,6309.827041096779,6147.338048673778,6196.13330078125,769441,0.0,0.0
2021-02-09 00:00:00+05:30,6251.252731608388,6304.96185597376,6199.73330520144,6246.9716796875,947676,0.0,0.0
2021-02-10 00:00:00+05:30,6267.112813728583,6411.017637295135,6150.354259095799,6219.48486328125,1045511,0.0,0.0
2021-02-11 00:00:00+05:30,6226.637014547738,6293.28669585042,6197.252585454936,6253.5400390625,390465,0.0,0.0
2021-02-12 00:00:00+05:30,6265.945598893998,6304.962514410488,6194.966406259854,6224.44775390625,408867,0.0,0.0
2021-02-15 00:00:00+05:30,6261.1774960161765,6289.345687375291,6214.571467948414,6234.66357421875,277851,0.0,0.0
2021-02-16 00:00:00+05:30,6273.826723891152,6373.071501471316,6236.804719938411,6283.36181640625,595723,0.0,0.0
2021-02-17 00:00:00+05:30,6283.361643792793,6367.719892455206,6218.317776817463,6245.8046875,555520,0.0,0.0
2021-02-18 00:00:00+05:30,6316.929637537874,6316.929637537874,6130.797228031281,6154.97607421875,573974,0.0,0.0
2021-02-19 00:00:00+05:30,6144.419118729615,6147.970429852723,6008.2008009747215,6040.7958984375,499669,0.0,0.0
2021-02-22 00:00:00+05:30,6047.12046632278,6115.181167480864,5943.643096711753,6008.29833984375,528408,0.0,0.0
2021-02-23 00:00:00+05:30,6018.903418860542,6176.4300719045095,5965.437541325226,6099.12646484375,453805,0.0,0.0
2021-02-24 00:00:00+05:30,6148.310974775211,6275.772398686519,6042.255286177253,6241.27978515625,378560,0.0,0.0
2021-02-25 00:00:00+05:30,6232.961040765095,6293.286295920799,6167.235892321686,6210.8740234375,803072,0.0,0.0
2021-02-26 00:00:00+05:30,6197.9337239051,6313.719298967063,5896.3074359285565,5949.82177734375,1307673,0.0,0.0
2021-03-01 00:00:00+05:30,6050.817212953346,6217.198150740587,6003.91947928709,6193.11669921875,609302,0.0,0.0
2021-03-02 00:00:00+05:30,6202.798304748585,6298.978260539396,6141.597456493421,6249.59912109375,438046,0.0,0.0
2021-03-03 00:00:00+05:30,6275.772795872673,6358.476778453941,6257.286023295684,6324.90869140625,467421,0.0,0.0
2021-03-04 00:00:00+05:30,6255.339999290879,6645.508196477944,6221.723453136048,6592.52880859375,1303144,0.0,0.0
2021-03-05 00:00:00+05:30,6509.775594203518,6756.622816337885,6509.775594203518,6626.33935546875,1828811,0.0,0.0
2021-03-08 00:00:00+05:30,6655.237866633822,6662.924376753827,6462.391456543475,6488.02978515625,658514,0.0,0.0
2021-03-09 00:00:00+05:30,6562.804069982557,6639.670122099476,6480.100089856758,6516.48974609375,483037,0.0,0.0
2021-03-10 00:00:00+05:30,6569.711946391949,6605.6151062595845,6503.451372844169,6581.3388671875,302774,0.0,0.0
2021-03-12 00:00:00+05:30,6585.182423654816,6668.518746276242,6433.444763321275,6458.83984375,673811,0.0,0.0
2021-03-15 00:00:00+05:30,6484.965121280562,6498.441100309386,6314.740677985321,6384.21240234375,349036,0.0,0.0
2021-03-16 00:00:00+05:30,6411.990372109872,6521.938006715094,6387.7630679983995,6460.59130859375,614224,0.0,0.0
2021-03-17 00:00:00+05:30,6459.667324872513,6489.829952839232,6313.135237215834,6344.125,443282,0.0,0.0
2021-03-18 00:00:00+05:30,6416.856208722362,6457.381066106314,6292.022031574999,6334.20068359375,345807,0.0,0.0
2021-03-19 00:00:00+05:30,6324.421468684427,6519.019052336256,6196.52201679256,6491.775390625,654457,0.0,0.0
2021-03-22 00:00:00+05:30,6485.840050743182,6601.723006494547,6452.174573849413,6546.2626953125,467719,0.0,0.0
2021-03-23 00:00:00+05:30,6552.198592605874,6770.780252013947,6546.311730144697,6751.6611328125,890457,0.0,0.0
2021-03-24 00:00:00+05:30,6704.374041212357,6756.428900976505,6655.238145547133,6673.38427734375,716392,0.0,0.0
2021-03-25 00:00:00+05:30,6672.07023145771,6727.141445700337,6456.748183255362,6486.42431640625,547365,0.0,0.0
2021-03-26 00:00:00+05:30,6548.013920325407,6601.723043598163,6505.835274025935,6553.31689453125,303751,0.0,0.0
2021-03-30 00:00:00+05:30,6600.750741333918,6689.292651337071,6563.777196497437,6602.3076171875,422141,0.0,0.0
2021-03-31 00:00:00+05:30,6671.049117032706,6671.049117032706,6532.54417726545,6555.94482421875,647600,0.0,0.0
2021-04-01 00:00:00+05:30,6583.2360231851935,6746.40628136971,6549.376234858478,6712.49755859375,531749,0.0,0.0
2021-04-05 00:00:00+05:30,6708.752041810062,6805.07785067724,6553.073966873208,6612.2314453125,540954,0.0,0.0
2021-04-06 00:00:00+05:30,6626.339666946057,6663.994490767656,6526.02498905508,6554.67919921875,508328,0.0,0.0
2021-04-07 00:00:00+05:30,6562.803986425882,6674.697605171467,6532.009011589476,6577.447265625,301479,0.0,0.0
2021-04-08 00:00:00+05:30,6614.372217085799,6862.338296147155,6600.555597881299,6782.9423828125,635298,0.0,0.0
2021-04-09 00:00:00+05:30,6849.834995798443,6865.354343247503,6608.388137094154,6641.4697265625,592763,0.0,0.0
2021-04-12 00:00:00+05:30,6580.608917225626,6580.608917225626,6292.312790600072,6333.5673828125,585717,0.0,0.0
2021-04-13 00:00:00+05:30,6373.071394657692,6476.646157207588,6328.89783451308,6426.05078125,551188,0.0,0.0
2021-04-15 00:00:00+05:30,6469.3966320368,6519.019015588293,6220.944073491513,6362.65966796875,490675,0.0,0.0
2021-04-16 00:00:00+05:30,6334.15175823273,6603.134475698544,6334.15175823273,6533.80908203125,636917,0.0,0.0
2021-04-19 00:00:00+05:30,6324.4220583187725,6391.996265578607,6241.718077556142,6333.90869140625,559506,0.0,0.0
